Sport,Event,A_Stand,B_Stand,No_TorD,Class,Age,Gender,Assoc,D1,D2,Implement,Typepool,Event_Group,C_Event,ID
Field,High Jump,1,1,,F61,Adults,Male,DS,3/13/2018,,,,FieldF61AdultsMaleHigh Jump,FieldHigh JumpF61,FieldHigh JumpF61AdultsMale
Field,High Jump,1,1,,F61,M35,Female,DS,3/13/2018,,,,FieldF61M35FemaleHigh Jump,FieldHigh JumpF61,FieldHigh JumpF61M35Female
Field,High Jump,1,1,,F61,M35,Male,DS,3/13/2018,,,,FieldF61M35MaleHigh Jump,FieldHigh JumpF61,FieldHigh JumpF61M35Male
Field,High Jump,1,1,,F61,M50,Female,DS,3/13/2018,,,,FieldF61M50FemaleHigh Jump,FieldHigh JumpF61,FieldHigh JumpF61M50Female
Field,High Jump,1,1,,F61,M50,Male,DS,3/13/2018,,,,FieldF61M50MaleHigh Jump,FieldHigh JumpF61,FieldHigh JumpF61M50Male
Field,High Jump,1,1,,F61,M60,Female,DS,3/13/2018,,,,FieldF61M60FemaleHigh Jump,FieldHigh JumpF61,FieldHigh JumpF61M60Female
Field,High Jump,1,1,,F61,M60,Male,DS,3/13/2018,,,,FieldF61M60MaleHigh Jump,FieldHigh JumpF61,FieldHigh JumpF61M60Male
Field,High Jump,1,1,,F61,U11,Female,DS,3/13/2018,,,,FieldF61U11FemaleHigh Jump,FieldHigh JumpF61,FieldHigh JumpF61U11Female
Field,High Jump,1,1,,F61,U11,Male,DS,3/13/2018,,,,FieldF61U11MaleHigh Jump,FieldHigh JumpF61,FieldHigh JumpF61U11Male
Field,High Jump,1,1,,F61,U14,Female,DS,3/13/2018,,,,FieldF61U14FemaleHigh Jump,FieldHigh JumpF61,FieldHigh JumpF61U14Female
Field,High Jump,1,1,,F61,U14,Male,DS,3/13/2018,,,,FieldF61U14MaleHigh Jump,FieldHigh JumpF61,FieldHigh JumpF61U14Male
Field,High Jump,1,1,,F61,U17,Female,DS,3/13/2018,1/7/2019,,,FieldF61U17FemaleHigh Jump,FieldHigh JumpF61,FieldHigh JumpF61U17Female
Field,High Jump,1,1,,F61,U17,Male,DS,3/13/2018,1/7/2019,,,FieldF61U17MaleHigh Jump,FieldHigh JumpF61,FieldHigh JumpF61U17Male
Field,High Jump,1,1,,F61,U20,Female,DS,3/13/2018,,,,FieldF61U20FemaleHigh Jump,FieldHigh JumpF61,FieldHigh JumpF61U20Female
Field,High Jump,1,1,,F61,U20,Male,DS,3/13/2018,,,,FieldF61U20MaleHigh Jump,FieldHigh JumpF61,FieldHigh JumpF61U20Male
Field,High Jump,1,1,,F61,U23,Female,DS,3/13/2018,,,,FieldF61U23FemaleHigh Jump,FieldHigh JumpF61,FieldHigh JumpF61U23Female
Field,High Jump,1,1,,F61,U23,Male,DS,3/13/2018,,,,FieldF61U23MaleHigh Jump,FieldHigh JumpF61,FieldHigh JumpF61U23Male
Field,High Jump,1,1,,F63,Adults,Male,DS,3/13/2018,,,,FieldF63AdultsMaleHigh Jump,FieldHigh JumpF63,FieldHigh JumpF63AdultsMale
Field,High Jump,1,1,,F63,M35,Female,DS,3/13/2018,,,,FieldF63M35FemaleHigh Jump,FieldHigh JumpF63,FieldHigh JumpF63M35Female
Field,High Jump,1,1,,F63,M35,Male,DS,3/13/2018,,,,FieldF63M35MaleHigh Jump,FieldHigh JumpF63,FieldHigh JumpF63M35Male
Field,High Jump,1,1,,F63,M50,Female,DS,3/13/2018,,,,FieldF63M50FemaleHigh Jump,FieldHigh JumpF63,FieldHigh JumpF63M50Female
Field,High Jump,1,1,,F63,M50,Male,DS,3/13/2018,,,,FieldF63M50MaleHigh Jump,FieldHigh JumpF63,FieldHigh JumpF63M50Male
Field,High Jump,1,1,,F63,M60,Female,DS,3/13/2018,,,,FieldF63M60FemaleHigh Jump,FieldHigh JumpF63,FieldHigh JumpF63M60Female
Field,High Jump,1,1,,F63,M60,Male,DS,3/13/2018,,,,FieldF63M60MaleHigh Jump,FieldHigh JumpF63,FieldHigh JumpF63M60Male
Field,High Jump,1,1,,F63,U11,Female,DS,3/13/2018,,,,FieldF63U11FemaleHigh Jump,FieldHigh JumpF63,FieldHigh JumpF63U11Female
Field,High Jump,1,1,,F63,U11,Male,DS,3/13/2018,,,,FieldF63U11MaleHigh Jump,FieldHigh JumpF63,FieldHigh JumpF63U11Male
Field,High Jump,1,1,,F63,U14,Female,DS,3/13/2018,,,,FieldF63U14FemaleHigh Jump,FieldHigh JumpF63,FieldHigh JumpF63U14Female
Field,High Jump,1,1,,F63,U14,Male,DS,3/13/2018,,,,FieldF63U14MaleHigh Jump,FieldHigh JumpF63,FieldHigh JumpF63U14Male
Field,High Jump,1,1,,F63,U17,Female,DS,3/13/2018,1/7/2019,,,FieldF63U17FemaleHigh Jump,FieldHigh JumpF63,FieldHigh JumpF63U17Female
Field,High Jump,1,1,,F63,U17,Male,DS,3/13/2018,1/7/2019,,,FieldF63U17MaleHigh Jump,FieldHigh JumpF63,FieldHigh JumpF63U17Male
Field,High Jump,1,1,,F63,U20,Female,DS,3/13/2018,,,,FieldF63U20FemaleHigh Jump,FieldHigh JumpF63,FieldHigh JumpF63U20Female
Field,High Jump,1,1,,F63,U20,Male,DS,3/13/2018,,,,FieldF63U20MaleHigh Jump,FieldHigh JumpF63,FieldHigh JumpF63U20Male
Field,High Jump,1,1,,F63,U23,Female,DS,3/13/2018,,,,FieldF63U23FemaleHigh Jump,FieldHigh JumpF63,FieldHigh JumpF63U23Female
Field,High Jump,1,1,,F63,U23,Male,DS,3/13/2018,,,,FieldF63U23MaleHigh Jump,FieldHigh JumpF63,FieldHigh JumpF63U23Male
Field,High Jump,1,1,,F64,Adults,Male,DS,3/13/2018,,,,FieldF64AdultsMaleHigh Jump,FieldHigh JumpF64,FieldHigh JumpF64AdultsMale
Field,High Jump,1,1,,F64,M35,Female,DS,3/13/2018,,,,FieldF64M35FemaleHigh Jump,FieldHigh JumpF64,FieldHigh JumpF64M35Female
Field,High Jump,1,1,,F64,M35,Male,DS,3/13/2018,,,,FieldF64M35MaleHigh Jump,FieldHigh JumpF64,FieldHigh JumpF64M35Male
Field,High Jump,1,1,,F64,M50,Female,DS,3/13/2018,,,,FieldF64M50FemaleHigh Jump,FieldHigh JumpF64,FieldHigh JumpF64M50Female
Field,High Jump,1,1,,F64,M50,Male,DS,3/13/2018,,,,FieldF64M50MaleHigh Jump,FieldHigh JumpF64,FieldHigh JumpF64M50Male
Field,High Jump,1,1,,F64,M60,Female,DS,3/13/2018,,,,FieldF64M60FemaleHigh Jump,FieldHigh JumpF64,FieldHigh JumpF64M60Female
Field,High Jump,1,1,,F64,M60,Male,DS,3/13/2018,,,,FieldF64M60MaleHigh Jump,FieldHigh JumpF64,FieldHigh JumpF64M60Male
Field,High Jump,1,1,,F64,U11,Female,DS,3/13/2018,,,,FieldF64U11FemaleHigh Jump,FieldHigh JumpF64,FieldHigh JumpF64U11Female
Field,High Jump,1,1,,F64,U11,Male,DS,3/13/2018,,,,FieldF64U11MaleHigh Jump,FieldHigh JumpF64,FieldHigh JumpF64U11Male
Field,High Jump,1,1,,F64,U14,Female,DS,3/13/2018,,,,FieldF64U14FemaleHigh Jump,FieldHigh JumpF64,FieldHigh JumpF64U14Female
Field,High Jump,1,1,,F64,U14,Male,DS,3/13/2018,,,,FieldF64U14MaleHigh Jump,FieldHigh JumpF64,FieldHigh JumpF64U14Male
Field,High Jump,1,1,,F64,U17,Female,DS,3/13/2018,1/7/2019,,,FieldF64U17FemaleHigh Jump,FieldHigh JumpF64,FieldHigh JumpF64U17Female
Field,High Jump,1,1,,F64,U17,Male,DS,3/13/2018,1/7/2019,,,FieldF64U17MaleHigh Jump,FieldHigh JumpF64,FieldHigh JumpF64U17Male
Field,High Jump,1,1,,F64,U20,Female,DS,3/13/2018,,,,FieldF64U20FemaleHigh Jump,FieldHigh JumpF64,FieldHigh JumpF64U20Female
Field,High Jump,1,1,,F64,U20,Male,DS,3/13/2018,,,,FieldF64U20MaleHigh Jump,FieldHigh JumpF64,FieldHigh JumpF64U20Male
Field,High Jump,1,1,,F64,U23,Female,DS,3/13/2018,,,,FieldF64U23FemaleHigh Jump,FieldHigh JumpF64,FieldHigh JumpF64U23Female
Field,High Jump,1,1,,F64,U23,Male,DS,3/13/2018,,,,FieldF64U23MaleHigh Jump,FieldHigh JumpF64,FieldHigh JumpF64U23Male
Field,High Jump ,1,1,,F46,Adults,Female,DS,1/23/2012,1/23/2012,,,FieldF46AdultsFemaleHigh Jump ,FieldHigh Jump F46,FieldHigh Jump F46AdultsFemale
Field,High Toss,0.89,0.84,,F31,Adults,Female,CP,6/18/2004,1/23/2012,SFTSHOT,,FieldF31AdultsFemaleHigh Toss,FieldHigh TossF31,FieldHigh TossF31AdultsFemale
Field,High Toss,6.49,6.17,,F31,Adults,Male,CP,6/18/2004,1/23/2012,SFTSHOT,,FieldF31AdultsMaleHigh Toss,FieldHigh TossF31,FieldHigh TossF31AdultsMale
Field,High Toss,0.71,0.67,,F31,M35,Female,CP,6/18/2004,8/18/2013,SFTSHOT,,FieldF31M35FemaleHigh Toss,FieldHigh TossF31,FieldHigh TossF31M35Female
Field,High Toss,5.9,5.61,,F31,M35,Male,CP,6/18/2004,8/18/2013,SFTSHOT,,FieldF31M35MaleHigh Toss,FieldHigh TossF31,FieldHigh TossF31M35Male
Field,High Toss,0.71,0.67,,F31,M50,Female,CP,6/18/2004,8/18/2013,SFTSHOT,,FieldF31M50FemaleHigh Toss,FieldHigh TossF31,FieldHigh TossF31M50Female
Field,High Toss,5.9,5.61,,F31,M50,Male,CP,6/18/2004,8/18/2013,SFTSHOT,,FieldF31M50MaleHigh Toss,FieldHigh TossF31,FieldHigh TossF31M50Male
Field,High Toss,0.71,0.67,,F31,M60,Female,CP,6/18/2004,8/18/2013,SFTSHOT,,FieldF31M60FemaleHigh Toss,FieldHigh TossF31,FieldHigh TossF31M60Female
Field,High Toss,5.9,5.61,,F31,M60,Male,CP,6/18/2004,8/18/2013,SFTSHOT,,FieldF31M60MaleHigh Toss,FieldHigh TossF31,FieldHigh TossF31M60Male
Field,High Toss,2.95,2.8,,F31,U11,Female,CP,6/18/2004,1/23/2014,SFTSHOT,,FieldF31U11FemaleHigh Toss,FieldHigh TossF31,FieldHigh TossF31U11Female
Field,High Toss,0.42,0.4,,F31,U11,Male,CP,6/18/2004,1/23/2014,SFTSHOT,,FieldF31U11MaleHigh Toss,FieldHigh TossF31,FieldHigh TossF31U11Male
Field,High Toss,5.9,5.61,,F31,U14,Female,CP,6/18/2004,1/23/2014,SFTSHOT,,FieldF31U14FemaleHigh Toss,FieldHigh TossF31,FieldHigh TossF31U14Female
Field,High Toss,0.86,0.82,,F31,U14,Male,CP,6/18/2004,1/23/2014,SFTSHOT,,FieldF31U14MaleHigh Toss,FieldHigh TossF31,FieldHigh TossF31U14Male
Field,High Toss,14.75,14.01,,F31,U17,Female,CP,12/6/2011,1/7/2019,SFTSHOT,,FieldF31U17FemaleHigh Toss,FieldHigh TossF31,FieldHigh TossF31U17Female
Field,High Toss,14.75,14.01,,F31,U17,Male,CP,12/6/2011,1/7/2019,SFTSHOT,,FieldF31U17MaleHigh Toss,FieldHigh TossF31,FieldHigh TossF31U17Male
Field,High Toss,20.65,19.62,,F31,U20,Female,CP,6/18/2004,1/23/2014,SFTSHOT,,FieldF31U20FemaleHigh Toss,FieldHigh TossF31,FieldHigh TossF31U20Female
Field,High Toss,20.65,19.62,,F31,U20,Male,CP,6/18/2004,1/23/2014,SFTSHOT,,FieldF31U20MaleHigh Toss,FieldHigh TossF31,FieldHigh TossF31U20Male
Field,High Toss,20.65,19.62,,F31,U23,Female,CP,6/18/2004,1/23/2014,SFTSHOT,,FieldF31U23FemaleHigh Toss,FieldHigh TossF31,FieldHigh TossF31U23Female
Field,High Toss,20.65,19.62,,F31,U23,Male,CP,6/18/2004,1/23/2014,SFTSHOT,,FieldF31U23MaleHigh Toss,FieldHigh TossF31,FieldHigh TossF31U23Male
Field,High Toss,0.89,0.84,,F32,Adults,Female,CP,6/18/2004,1/23/2012,SFTSHOT,,FieldF32AdultsFemaleHigh Toss,FieldHigh TossF32,FieldHigh TossF32AdultsFemale
Field,High Toss,6.49,6.17,,F32,Adults,Male,CP,6/18/2004,1/23/2012,SFTSHOT,,FieldF32AdultsMaleHigh Toss,FieldHigh TossF32,FieldHigh TossF32AdultsMale
Field,High Toss,0.71,0.67,,F32,M35,Female,CP,6/18/2004,8/18/2013,SFTSHOT,,FieldF32M35FemaleHigh Toss,FieldHigh TossF32,FieldHigh TossF32M35Female
Field,High Toss,5.9,5.61,,F32,M35,Male,CP,6/18/2004,8/18/2013,SFTSHOT,,FieldF32M35MaleHigh Toss,FieldHigh TossF32,FieldHigh TossF32M35Male
Field,High Toss,0.71,0.67,,F32,M50,Female,CP,6/18/2004,8/18/2013,SFTSHOT,,FieldF32M50FemaleHigh Toss,FieldHigh TossF32,FieldHigh TossF32M50Female
Field,High Toss,5.9,5.61,,F32,M50,Male,CP,6/18/2004,8/18/2013,SFTSHOT,,FieldF32M50MaleHigh Toss,FieldHigh TossF32,FieldHigh TossF32M50Male
Field,High Toss,0.71,0.67,,F32,M60,Female,CP,6/18/2004,8/18/2013,SFTSHOT,,FieldF32M60FemaleHigh Toss,FieldHigh TossF32,FieldHigh TossF32M60Female
Field,High Toss,5.9,5.61,,F32,M60,Male,CP,6/18/2004,8/18/2013,SFTSHOT,,FieldF32M60MaleHigh Toss,FieldHigh TossF32,FieldHigh TossF32M60Male
Field,High Toss,2.95,2.8,,F32,U11,Female,CP,6/18/2004,1/23/2014,SFTSHOT,,FieldF32U11FemaleHigh Toss,FieldHigh TossF32,FieldHigh TossF32U11Female
Field,High Toss,0.42,0.4,,F32,U11,Male,CP,6/18/2004,1/23/2014,SFTSHOT,,FieldF32U11MaleHigh Toss,FieldHigh TossF32,FieldHigh TossF32U11Male
Field,High Toss,5.9,5.61,,F32,U14,Female,CP,6/18/2004,1/23/2014,SFTSHOT,,FieldF32U14FemaleHigh Toss,FieldHigh TossF32,FieldHigh TossF32U14Female
Field,High Toss,0.86,0.82,,F32,U14,Male,CP,6/18/2004,1/23/2014,SFTSHOT,,FieldF32U14MaleHigh Toss,FieldHigh TossF32,FieldHigh TossF32U14Male
Field,High Toss,14.75,14.01,,F32,U17,Female,CP,12/6/2011,1/7/2019,SFTSHOT,,FieldF32U17FemaleHigh Toss,FieldHigh TossF32,FieldHigh TossF32U17Female
Field,High Toss,14.75,14.01,,F32,U17,Male,CP,12/6/2011,1/7/2019,SFTSHOT,,FieldF32U17MaleHigh Toss,FieldHigh TossF32,FieldHigh TossF32U17Male
Field,High Toss,20.65,19.62,,F32,U20,Female,CP,6/18/2004,1/23/2014,SFTSHOT,,FieldF32U20FemaleHigh Toss,FieldHigh TossF32,FieldHigh TossF32U20Female
Field,High Toss,20.65,19.62,,F32,U20,Male,CP,6/18/2004,1/23/2014,SFTSHOT,,FieldF32U20MaleHigh Toss,FieldHigh TossF32,FieldHigh TossF32U20Male
Field,High Toss,20.65,19.62,,F32,U23,Female,CP,6/18/2004,1/23/2014,SFTSHOT,,FieldF32U23FemaleHigh Toss,FieldHigh TossF32,FieldHigh TossF32U23Female
Field,High Toss,20.65,19.62,,F32,U23,Male,CP,6/18/2004,1/23/2014,SFTSHOT,,FieldF32U23MaleHigh Toss,FieldHigh TossF32,FieldHigh TossF32U23Male
Field,Javelin,2.95,2.8,,F11,Adults,Female,BA,12/6/2011,1/23/2012,600g,,FieldF11AdultsFemaleJavelin,FieldJavelinF11,FieldJavelinF11AdultsFemale
Field,Javelin,4.72,4.48,,F11,Adults,Male,BA,2/28/2003,1/23/2012,800g,,FieldF11AdultsMaleJavelin,FieldJavelinF11,FieldJavelinF11AdultsMale
Field,Javelin,2.66,2.52,,F11,M35,Female,BA,12/6/2011,8/18/2013,600g,,FieldF11M35FemaleJavelin,FieldJavelinF11,FieldJavelinF11M35Female
Field,Javelin,4.13,3.92,,F11,M35,Male,BA,2/28/2003,8/18/2013,800g,,FieldF11M35MaleJavelin,FieldJavelinF11,FieldJavelinF11M35Male
Field,Javelin,2.66,2.52,,F11,M50,Female,BA,12/6/2011,1/26/2016,500g,,FieldF11M50FemaleJavelin,FieldJavelinF11,FieldJavelinF11M50Female
Field,Javelin,4.13,3.92,,F11,M50,Male,BA,2/28/2003,1/26/2016,700g,,FieldF11M50MaleJavelin,FieldJavelinF11,FieldJavelinF11M50Male
Field,Javelin,2.66,2.52,,F11,M60,Female,BA,12/6/2011,1/26/2016,400g,,FieldF11M60FemaleJavelin,FieldJavelinF11,FieldJavelinF11M60Female
Field,Javelin,4.13,3.92,,F11,M60,Male,BA,2/28/2003,1/26/2016,600g,,FieldF11M60MaleJavelin,FieldJavelinF11,FieldJavelinF11M60Male
Field,Javelin,3.89,3.7,,F11,U11,Female,BA,6/15/2004,1/24/2014,300gT,,FieldF11U11FemaleJavelin,FieldJavelinF11,FieldJavelinF11U11Female
Field,Javelin,6.55,6.23,,F11,U11,Male,BA,6/15/2004,1/24/2014,300gT,,FieldF11U11MaleJavelin,FieldJavelinF11,FieldJavelinF11U11Male
Field,Javelin,4.25,4.04,,F11,U14,Female,BA,6/15/2004,1/23/2014,400g,,FieldF11U14FemaleJavelin,FieldJavelinF11,FieldJavelinF11U14Female
Field,Javelin,7.15,6.79,,F11,U14,Male,BA,6/15/2004,1/23/2014,400g,,FieldF11U14MaleJavelin,FieldJavelinF11,FieldJavelinF11U14Male
Field,Javelin,4.6,4.37,,F11,U17,Female,BA,6/15/2004,1/7/2019,500g,,FieldF11U17FemaleJavelin,FieldJavelinF11,FieldJavelinF11U17Female
Field,Javelin,7.75,7.36,,F11,U17,Male,BA,6/15/2004,1/7/2019,700g,,FieldF11U17MaleJavelin,FieldJavelinF11,FieldJavelinF11U17Male
Field,Javelin,5.31,5.04,,F11,U20,Female,BA,6/15/2004,1/23/2014,600g,,FieldF11U20FemaleJavelin,FieldJavelinF11,FieldJavelinF11U20Female
Field,Javelin,8.94,8.49,,F11,U20,Male,BA,6/15/2004,1/23/2014,800g,,FieldF11U20MaleJavelin,FieldJavelinF11,FieldJavelinF11U20Male
Field,Javelin,5.66,5.38,,F11,U23,Female,BA,6/19/2004,1/23/2014,600g,,FieldF11U23FemaleJavelin,FieldJavelinF11,FieldJavelinF11U23Female
Field,Javelin,9.53,9.06,,F11,U23,Male,BA,6/15/2004,1/23/2014,800g,,FieldF11U23MaleJavelin,FieldJavelinF11,FieldJavelinF11U23Male
Field,Javelin,2.95,2.8,,F12,Adults,Female,BA,12/6/2011,1/23/2012,600g,,FieldF12AdultsFemaleJavelin,FieldJavelinF12,FieldJavelinF12AdultsFemale
Field,Javelin,4.72,4.48,,F12,Adults,Male,BA,2/28/2003,1/23/2012,800g,,FieldF12AdultsMaleJavelin,FieldJavelinF12,FieldJavelinF12AdultsMale
Field,Javelin,2.66,2.52,,F12,M35,Female,BA,12/6/2011,8/18/2013,600g,,FieldF12M35FemaleJavelin,FieldJavelinF12,FieldJavelinF12M35Female
Field,Javelin,4.13,3.92,,F12,M35,Male,BA,2/28/2003,8/18/2013,800g,,FieldF12M35MaleJavelin,FieldJavelinF12,FieldJavelinF12M35Male
Field,Javelin,2.66,2.52,,F12,M50,Female,BA,12/6/2011,1/26/2016,500g,,FieldF12M50FemaleJavelin,FieldJavelinF12,FieldJavelinF12M50Female
Field,Javelin,4.13,3.92,,F12,M50,Male,BA,2/28/2003,1/26/2016,700g,,FieldF12M50MaleJavelin,FieldJavelinF12,FieldJavelinF12M50Male
Field,Javelin,2.66,2.52,,F12,M60,Female,BA,12/6/2011,1/26/2016,400g,,FieldF12M60FemaleJavelin,FieldJavelinF12,FieldJavelinF12M60Female
Field,Javelin,4.13,3.92,,F12,M60,Male,BA,2/28/2003,1/26/2016,600g,,FieldF12M60MaleJavelin,FieldJavelinF12,FieldJavelinF12M60Male
Field,Javelin,4.08,3.87,,F12,U11,Female,BA,6/5/2004,1/24/2014,300gT,,FieldF12U11FemaleJavelin,FieldJavelinF12,FieldJavelinF12U11Female
Field,Javelin,9.86,9.37,,F12,U11,Male,BA,6/5/2004,1/24/2014,300gT,,FieldF12U11MaleJavelin,FieldJavelinF12,FieldJavelinF12U11Male
Field,Javelin,4.45,4.23,,F12,U14,Female,BA,12/6/2011,1/23/2014,400g,,FieldF12U14FemaleJavelin,FieldJavelinF12,FieldJavelinF12U14Female
Field,Javelin,10.76,10.22,,F12,U14,Male,BA,12/6/2011,1/23/2014,400g,,FieldF12U14MaleJavelin,FieldJavelinF12,FieldJavelinF12U14Male
Field,Javelin,4.81,4.57,,F12,U17,Female,BA,6/15/2004,1/7/2019,500g,,FieldF12U17FemaleJavelin,FieldJavelinF12,FieldJavelinF12U17Female
Field,Javelin,11.65,11.07,,F12,U17,Male,BA,6/15/2004,1/7/2019,700g,,FieldF12U17MaleJavelin,FieldJavelinF12,FieldJavelinF12U17Male
Field,Javelin,5.56,5.28,,F12,U20,Female,BA,6/15/2004,1/23/2014,600g,,FieldF12U20FemaleJavelin,FieldJavelinF12,FieldJavelinF12U20Female
Field,Javelin,13.45,12.77,,F12,U20,Male,BA,6/15/2004,1/23/2014,800g,,FieldF12U20MaleJavelin,FieldJavelinF12,FieldJavelinF12U20Male
Field,Javelin,5.93,5.63,,F12,U23,Female,BA,6/15/2004,1/23/2014,600g,,FieldF12U23FemaleJavelin,FieldJavelinF12,FieldJavelinF12U23Female
Field,Javelin,14.34,13.62,,F12,U23,Male,BA,6/15/2004,1/23/2014,800g,,FieldF12U23MaleJavelin,FieldJavelinF12,FieldJavelinF12U23Male
Field,Javelin,2.95,2.8,,F13,Adults,Female,BA,12/6/2011,1/23/2012,600g,,FieldF13AdultsFemaleJavelin,FieldJavelinF13,FieldJavelinF13AdultsFemale
Field,Javelin,4.72,4.48,,F13,Adults,Male,BA,2/28/2003,1/23/2012,800g,,FieldF13AdultsMaleJavelin,FieldJavelinF13,FieldJavelinF13AdultsMale
Field,Javelin,2.66,2.52,,F13,M35,Female,BA,12/6/2011,8/18/2013,600g,,FieldF13M35FemaleJavelin,FieldJavelinF13,FieldJavelinF13M35Female
Field,Javelin,4.13,3.92,,F13,M35,Male,BA,2/28/2003,8/18/2013,800g,,FieldF13M35MaleJavelin,FieldJavelinF13,FieldJavelinF13M35Male
Field,Javelin,2.66,2.52,,F13,M50,Female,BA,12/6/2011,1/26/2016,500g,,FieldF13M50FemaleJavelin,FieldJavelinF13,FieldJavelinF13M50Female
Field,Javelin,4.13,3.92,,F13,M50,Male,BA,2/28/2003,1/26/2016,700g,,FieldF13M50MaleJavelin,FieldJavelinF13,FieldJavelinF13M50Male
Field,Javelin,2.66,2.52,,F13,M60,Female,BA,12/6/2011,1/26/2016,400g,,FieldF13M60FemaleJavelin,FieldJavelinF13,FieldJavelinF13M60Female
Field,Javelin,4.13,3.92,,F13,M60,Male,BA,2/28/2003,1/26/2016,600g,,FieldF13M60MaleJavelin,FieldJavelinF13,FieldJavelinF13M60Male
Field,Javelin,4.49,4.27,,F13,U11,Female,BA,6/15/2004,1/24/2014,300gT,,FieldF13U11FemaleJavelin,FieldJavelinF13,FieldJavelinF13U11Female
Field,Javelin,6.79,6.45,,F13,U11,Male,BA,6/15/2004,1/24/2014,300gT,,FieldF13U11MaleJavelin,FieldJavelinF13,FieldJavelinF13U11Male
Field,Javelin,4.9,4.65,,F13,U14,Female,BA,6/15/2004,1/23/2014,400g,,FieldF13U14FemaleJavelin,FieldJavelinF13,FieldJavelinF13U14Female
Field,Javelin,10.97,10.43,,F13,U14,Male,BA,6/15/2004,1/23/2014,400g,,FieldF13U14MaleJavelin,FieldJavelinF13,FieldJavelinF13U14Male
Field,Javelin,5.31,5.04,,F13,U17,Female,BA,12/6/2011,1/7/2019,500g,,FieldF13U17FemaleJavelin,FieldJavelinF13,FieldJavelinF13U17Female
Field,Javelin,11.89,11.29,,F13,U17,Male,BA,12/6/2011,1/7/2019,700g,,FieldF13U17MaleJavelin,FieldJavelinF13,FieldJavelinF13U17Male
Field,Javelin,5.31,5.04,,F13,U20,Female,BA,6/15/2004,1/23/2014,600g,,FieldF13U20FemaleJavelin,FieldJavelinF13,FieldJavelinF13U20Female
Field,Javelin,13.72,13.03,,F13,U20,Male,BA,6/15/2004,1/23/2014,800g,,FieldF13U20MaleJavelin,FieldJavelinF13,FieldJavelinF13U20Male
Field,Javelin,6.53,6.2,,F13,U23,Female,BA,6/15/2004,1/23/2014,600g,,FieldF13U23FemaleJavelin,FieldJavelinF13,FieldJavelinF13U23Female
Field,Javelin,14.63,13.9,,F13,U23,Male,BA,6/15/2004,1/23/2014,800g,,FieldF13U23MaleJavelin,FieldJavelinF13,FieldJavelinF13U23Male
Field,Javelin,0,0,NoSD,F20,Adults,Female,II,12/6/2011,12/6/2011,600g,,FieldF20AdultsFemaleJavelin,FieldJavelinF20,FieldJavelinF20AdultsFemale
Field,Javelin,0,0,NoSD,F20,Adults,Male,II,12/6/2011,1/31/2012,800g,,FieldF20AdultsMaleJavelin,FieldJavelinF20,FieldJavelinF20AdultsMale
Field,Javelin,0,0,NoSD,F20,M35,Female,II,12/6/2011,8/18/2013,600g,,FieldF20M35FemaleJavelin,FieldJavelinF20,FieldJavelinF20M35Female
Field,Javelin,0,0,NoSD,F20,M35,Male,II,12/6/2011,8/18/2013,800g,,FieldF20M35MaleJavelin,FieldJavelinF20,FieldJavelinF20M35Male
Field,Javelin,0,0,NoSD,F20,M50,Female,II,12/6/2011,1/26/2016,500g,,FieldF20M50FemaleJavelin,FieldJavelinF20,FieldJavelinF20M50Female
Field,Javelin,0,0,NoSD,F20,M50,Male,II,12/6/2011,1/26/2016,700g,,FieldF20M50MaleJavelin,FieldJavelinF20,FieldJavelinF20M50Male
Field,Javelin,0,0,NoSD,F20,M60,Female,II,12/6/2011,1/26/2016,400g,,FieldF20M60FemaleJavelin,FieldJavelinF20,FieldJavelinF20M60Female
Field,Javelin,0,0,NoSD,F20,M60,Male,II,12/6/2011,1/26/2016,600g,,FieldF20M60MaleJavelin,FieldJavelinF20,FieldJavelinF20M60Male
Field,Javelin,0,0,NoSD,F20,U11,Female,II,12/6/2011,1/24/2014,300gT,,FieldF20U11FemaleJavelin,FieldJavelinF20,FieldJavelinF20U11Female
Field,Javelin,0,0,NoSD,F20,U11,Male,II,12/6/2011,1/24/2014,300gT,,FieldF20U11MaleJavelin,FieldJavelinF20,FieldJavelinF20U11Male
Field,Javelin,0,0,NoSD,F20,U14,Female,II,12/6/2011,1/23/2014,400g,,FieldF20U14FemaleJavelin,FieldJavelinF20,FieldJavelinF20U14Female
Field,Javelin,0,0,NoSD,F20,U14,Male,II,12/6/2011,1/23/2014,400g,,FieldF20U14MaleJavelin,FieldJavelinF20,FieldJavelinF20U14Male
Field,Javelin,0,0,NoSD,F20,U17,Female,II,12/6/2011,1/7/2019,500g,,FieldF20U17FemaleJavelin,FieldJavelinF20,FieldJavelinF20U17Female
Field,Javelin,0,0,NoSD,F20,U17,Male,II,12/6/2011,1/7/2019,700g,,FieldF20U17MaleJavelin,FieldJavelinF20,FieldJavelinF20U17Male
Field,Javelin,0,0,NoSD,F20,U20,Female,II,12/6/2011,1/23/2014,600g,,FieldF20U20FemaleJavelin,FieldJavelinF20,FieldJavelinF20U20Female
Field,Javelin,0,0,NoSD,F20,U20,Male,II,12/6/2011,1/23/2014,800g,,FieldF20U20MaleJavelin,FieldJavelinF20,FieldJavelinF20U20Male
Field,Javelin,0,0,NoSD,F20,U23,Female,II,12/6/2011,1/23/2014,600g,,FieldF20U23FemaleJavelin,FieldJavelinF20,FieldJavelinF20U23Female
