Sport,Event,A_Stand,B_Stand,No_TorD,Class,Age,Gender,Assoc,D1,D2,Event_Group,C_Event,ID
Track,5000 Meters,15:50.0,16:38.0,,T34,U17,Male,CP,,11/25/2018,TrackT34U17Male5000 Meters,Track5000 MetersT34,Track5000 MetersT34U17Male
Track,5000 Meters,20:00.0,21:00.0,,T34,U17,Female,CP,,2/7/2016,TrackT34U17Female5000 Meters,Track5000 MetersT34,Track5000 MetersT34U17Female
Track,5000 Meters,15:50.0,16:38.0,,T34,U14,Male,CP,,2/7/2016,TrackT34U14Male5000 Meters,Track5000 MetersT34,Track5000 MetersT34U14Male
Track,5000 Meters,20:00.0,21:00.0,,T34,U14,Female,CP,,2/7/2016,TrackT34U14Female5000 Meters,Track5000 MetersT34,Track5000 MetersT34U14Female
Track,5000 Meters,15:50.0,16:38.0,,T34,U11,Male,CP,,2/7/2016,TrackT34U11Male5000 Meters,Track5000 MetersT34,Track5000 MetersT34U11Male
Track,5000 Meters,20:00.0,21:00.0,,T34,U11,Female,CP,,2/7/2016,TrackT34U11Female5000 Meters,Track5000 MetersT34,Track5000 MetersT34U11Female
Track,5000 Meters,00:00.0,00:00.0,NoSD,T34,M60,Male,CP,1/27/2014,4/8/2017,TrackT34M60Male5000 Meters,Track5000 MetersT34,Track5000 MetersT34M60Male
Track,5000 Meters,00:00.0,00:00.0,NoSD,T34,M60,Female,CP,1/27/2014,4/8/2017,TrackT34M60Female5000 Meters,Track5000 MetersT34,Track5000 MetersT34M60Female
Track,5000 Meters,00:00.0,00:00.0,NoSD,T34,M50,Male,CP,1/27/2014,4/8/2017,TrackT34M50Male5000 Meters,Track5000 MetersT34,Track5000 MetersT34M50Male
Track,5000 Meters,00:00.0,00:00.0,NoSD,T34,M50,Female,CP,1/27/2014,4/8/2017,TrackT34M50Female5000 Meters,Track5000 MetersT34,Track5000 MetersT34M50Female
Track,5000 Meters,00:00.0,00:00.0,NoSD,T34,M35,Male,CP,1/27/2014,4/8/2017,TrackT34M35Male5000 Meters,Track5000 MetersT34,Track5000 MetersT34M35Male
Track,5000 Meters,00:00.0,00:00.0,NoSD,T34,M35,Female,CP,1/27/2014,4/8/2017,TrackT34M35Female5000 Meters,Track5000 MetersT34,Track5000 MetersT34M35Female
Track,5000 Meters,00:00.0,00:00.0,NoSD,T34,Adults,Male,CP,1/27/2014,4/8/2017,TrackT34AdultsMale5000 Meters,Track5000 MetersT34,Track5000 MetersT34AdultsMale
Track,5000 Meters,00:00.0,00:00.0,NoSD,T34,Adults,Female,CP,1/27/2014,4/8/2017,TrackT34AdultsFemale5000 Meters,Track5000 MetersT34,Track5000 MetersT34AdultsFemale
Track,5000 Meters,15:50.0,16:38.0,,T33,U23,Male,CP,,2/7/2016,TrackT33U23Male5000 Meters,Track5000 MetersT33,Track5000 MetersT33U23Male
Track,5000 Meters,20:00.0,21:00.0,,T33,U23,Female,CP,,2/7/2016,TrackT33U23Female5000 Meters,Track5000 MetersT33,Track5000 MetersT33U23Female
Track,5000 Meters,15:50.0,16:38.0,,T33,U20,Male,CP,,2/7/2016,TrackT33U20Male5000 Meters,Track5000 MetersT33,Track5000 MetersT33U20Male
Track,5000 Meters,20:00.0,21:00.0,,T33,U20,Female,CP,,2/7/2016,TrackT33U20Female5000 Meters,Track5000 MetersT33,Track5000 MetersT33U20Female
Track,5000 Meters,15:50.0,16:38.0,,T33,U17,Male,CP,,11/25/2018,TrackT33U17Male5000 Meters,Track5000 MetersT33,Track5000 MetersT33U17Male
Track,5000 Meters,20:00.0,21:00.0,,T33,U17,Female,CP,,2/7/2016,TrackT33U17Female5000 Meters,Track5000 MetersT33,Track5000 MetersT33U17Female
Track,5000 Meters,15:50.0,16:38.0,,T33,U14,Male,CP,,2/7/2016,TrackT33U14Male5000 Meters,Track5000 MetersT33,Track5000 MetersT33U14Male
Track,5000 Meters,20:00.0,21:00.0,,T33,U14,Female,CP,,2/7/2016,TrackT33U14Female5000 Meters,Track5000 MetersT33,Track5000 MetersT33U14Female
Track,5000 Meters,15:50.0,16:38.0,,T33,U11,Male,CP,,2/7/2016,TrackT33U11Male5000 Meters,Track5000 MetersT33,Track5000 MetersT33U11Male
Track,5000 Meters,20:00.0,21:00.0,,T33,U11,Female,CP,,2/7/2016,TrackT33U11Female5000 Meters,Track5000 MetersT33,Track5000 MetersT33U11Female
Track,5000 Meters,00:00.0,00:00.0,NoSD,T33,M60,Male,CP,1/27/2014,4/8/2017,TrackT33M60Male5000 Meters,Track5000 MetersT33,Track5000 MetersT33M60Male
Track,5000 Meters,00:00.0,00:00.0,NoSD,T33,M60,Female,CP,1/27/2014,4/8/2017,TrackT33M60Female5000 Meters,Track5000 MetersT33,Track5000 MetersT33M60Female
Track,5000 Meters,00:00.0,00:00.0,NoSD,T33,M50,Male,CP,1/27/2014,4/8/2017,TrackT33M50Male5000 Meters,Track5000 MetersT33,Track5000 MetersT33M50Male
Track,5000 Meters,00:00.0,00:00.0,NoSD,T33,M50,Female,CP,1/27/2014,4/8/2017,TrackT33M50Female5000 Meters,Track5000 MetersT33,Track5000 MetersT33M50Female
Track,5000 Meters,00:00.0,00:00.0,NoSD,T33,M35,Male,CP,1/27/2014,4/8/2017,TrackT33M35Male5000 Meters,Track5000 MetersT33,Track5000 MetersT33M35Male
Track,5000 Meters,00:00.0,00:00.0,NoSD,T33,M35,Female,CP,1/27/2014,4/8/2017,TrackT33M35Female5000 Meters,Track5000 MetersT33,Track5000 MetersT33M35Female
Track,5000 Meters,00:00.0,00:00.0,NoSD,T33,Adults,Male,CP,1/27/2014,4/8/2017,TrackT33AdultsMale5000 Meters,Track5000 MetersT33,Track5000 MetersT33AdultsMale
Track,5000 Meters,00:00.0,00:00.0,NoSD,T33,Adults,Female,CP,1/27/2014,4/8/2017,TrackT33AdultsFemale5000 Meters,Track5000 MetersT33,Track5000 MetersT33AdultsFemale
Track,5000 Meters,00:00.0,00:00.0,No Race,T32,U23,Male,CP,,2/7/2016,TrackT32U23Male5000 Meters,Track5000 MetersT32,Track5000 MetersT32U23Male
Track,5000 Meters,00:00.0,00:00.0,No Race,T32,U23,Female,CP,,2/7/2016,TrackT32U23Female5000 Meters,Track5000 MetersT32,Track5000 MetersT32U23Female
Track,5000 Meters,00:00.0,00:00.0,No Race,T32,U20,Male,CP,,2/7/2016,TrackT32U20Male5000 Meters,Track5000 MetersT32,Track5000 MetersT32U20Male
Track,5000 Meters,00:00.0,00:00.0,No Race,T32,U20,Female,CP,,2/7/2016,TrackT32U20Female5000 Meters,Track5000 MetersT32,Track5000 MetersT32U20Female
Track,5000 Meters,00:00.0,00:00.0,No Race,T32,U17,Male,CP,,11/25/2018,TrackT32U17Male5000 Meters,Track5000 MetersT32,Track5000 MetersT32U17Male
Track,5000 Meters,00:00.0,00:00.0,No Race,T32,U17,Female,CP,,2/7/2016,TrackT32U17Female5000 Meters,Track5000 MetersT32,Track5000 MetersT32U17Female
Track,5000 Meters,00:00.0,00:00.0,No Race,T32,U14,Male,CP,,2/7/2016,TrackT32U14Male5000 Meters,Track5000 MetersT32,Track5000 MetersT32U14Male
Track,5000 Meters,00:00.0,00:00.0,No Race,T32,U14,Female,CP,,2/7/2016,TrackT32U14Female5000 Meters,Track5000 MetersT32,Track5000 MetersT32U14Female
Track,5000 Meters,00:00.0,00:00.0,No Race,T32,U11,Male,CP,,2/7/2016,TrackT32U11Male5000 Meters,Track5000 MetersT32,Track5000 MetersT32U11Male
Track,5000 Meters,00:00.0,00:00.0,No Race,T32,U11,Female,CP,,2/7/2016,TrackT32U11Female5000 Meters,Track5000 MetersT32,Track5000 MetersT32U11Female
Track,5000 Meters,00:00.0,00:00.0,No Race,T32,M60,Male,CP,1/27/2014,4/8/2017,TrackT32M60Male5000 Meters,Track5000 MetersT32,Track5000 MetersT32M60Male
Track,5000 Meters,00:00.0,00:00.0,NoSD,T32,M60,Female,CP,1/27/2014,4/8/2017,TrackT32M60Female5000 Meters,Track5000 MetersT32,Track5000 MetersT32M60Female
Track,5000 Meters,00:00.0,00:00.0,NoSD,T32,M50,Male,CP,1/27/2014,4/8/2017,TrackT32M50Male5000 Meters,Track5000 MetersT32,Track5000 MetersT32M50Male
Track,5000 Meters,00:00.0,00:00.0,No Race,T32,M50,Female,CP,1/27/2014,4/8/2017,TrackT32M50Female5000 Meters,Track5000 MetersT32,Track5000 MetersT32M50Female
Track,5000 Meters,00:00.0,00:00.0,NoSD,T32,M35,Male,CP,1/27/2014,4/8/2017,TrackT32M35Male5000 Meters,Track5000 MetersT32,Track5000 MetersT32M35Male
Track,5000 Meters,00:00.0,00:00.0,NoSD,T32,M35,Female,CP,1/27/2014,4/8/2017,TrackT32M35Female5000 Meters,Track5000 MetersT32,Track5000 MetersT32M35Female
Track,5000 Meters,00:00.0,00:00.0,NoSD,T32,Adults,Male,CP,1/27/2014,4/8/2017,TrackT32AdultsMale5000 Meters,Track5000 MetersT32,Track5000 MetersT32AdultsMale
Track,5000 Meters,00:00.0,00:00.0,No Race,T32,Adults,Female,CP,1/27/2014,1/9/2019,TrackT32AdultsFemale5000 Meters,Track5000 MetersT32,Track5000 MetersT32AdultsFemale
Track,5000 Meters,00:00.0,00:00.0,No Race,T31,U23,Male,CP,,2/7/2016,TrackT31U23Male5000 Meters,Track5000 MetersT31,Track5000 MetersT31U23Male
Track,5000 Meters,00:00.0,00:00.0,No Race,T31,U23,Female,CP,,2/7/2016,TrackT31U23Female5000 Meters,Track5000 MetersT31,Track5000 MetersT31U23Female
Track,5000 Meters,00:00.0,00:00.0,No Race,T31,U20,Male,CP,,2/7/2016,TrackT31U20Male5000 Meters,Track5000 MetersT31,Track5000 MetersT31U20Male
Track,5000 Meters,00:00.0,00:00.0,No Race,T31,U20,Female,CP,,2/7/2016,TrackT31U20Female5000 Meters,Track5000 MetersT31,Track5000 MetersT31U20Female
Track,5000 Meters,00:00.0,00:00.0,No Race,T31,U17,Male,CP,,11/25/2018,TrackT31U17Male5000 Meters,Track5000 MetersT31,Track5000 MetersT31U17Male
Track,5000 Meters,00:00.0,00:00.0,No Race,T31,U17,Female,CP,,2/7/2016,TrackT31U17Female5000 Meters,Track5000 MetersT31,Track5000 MetersT31U17Female
Track,5000 Meters,00:00.0,00:00.0,No Race,T31,U14,Male,CP,,2/7/2016,TrackT31U14Male5000 Meters,Track5000 MetersT31,Track5000 MetersT31U14Male
Track,5000 Meters,00:00.0,00:00.0,No Race,T31,U14,Female,CP,,2/7/2016,TrackT31U14Female5000 Meters,Track5000 MetersT31,Track5000 MetersT31U14Female
Track,5000 Meters,00:00.0,00:00.0,No Race,T31,U11,Male,CP,,2/7/2016,TrackT31U11Male5000 Meters,Track5000 MetersT31,Track5000 MetersT31U11Male
Track,5000 Meters,00:00.0,00:00.0,No Race,T31,U11,Female,CP,,2/7/2016,TrackT31U11Female5000 Meters,Track5000 MetersT31,Track5000 MetersT31U11Female
Track,5000 Meters,00:00.0,00:00.0,No Race,T31,M60,Female,CP,1/27/2014,4/8/2017,TrackT31M60Female5000 Meters,Track5000 MetersT31,Track5000 MetersT31M60Female
Track,5000 Meters,00:00.0,00:00.0,No Race,T31,M50,Male,CP,1/27/2014,4/8/2017,TrackT31M50Male5000 Meters,Track5000 MetersT31,Track5000 MetersT31M50Male
Track,5000 Meters,00:00.0,00:00.0,NoSD,T31,M50,Female,CP,1/27/2014,4/8/2017,TrackT31M50Female5000 Meters,Track5000 MetersT31,Track5000 MetersT31M50Female
Track,5000 Meters,00:00.0,00:00.0,No Race,T31,M35,Male,CP,1/27/2014,1/9/2019,TrackT31M35Male5000 Meters,Track5000 MetersT31,Track5000 MetersT31M35Male
Track,5000 Meters,00:00.0,00:00.0,No Race,T31,M35,Female,CP,1/27/2014,1/9/2019,TrackT31M35Female5000 Meters,Track5000 MetersT31,Track5000 MetersT31M35Female
Track,5000 Meters,00:00.0,00:00.0,No Race,T31,Adults,Male,CP,1/27/2014,1/9/2019,TrackT31AdultsMale5000 Meters,Track5000 MetersT31,Track5000 MetersT31AdultsMale
Track,5000 Meters,00:00.0,00:00.0,NoSD,T31,Adults,Female,CP,1/27/2014,4/8/2017,TrackT31AdultsFemale5000 Meters,Track5000 MetersT31,Track5000 MetersT31AdultsFemale
Track,5000 Meters,25:00.0,26:15.0,,T20,U23,Male,ID,,2/7/2016,TrackT20U23Male5000 Meters,Track5000 MetersT20,Track5000 MetersT20U23Male
Track,5000 Meters,27:00.0,28:21.0,,T20,U23,Female,CP,,2/7/2016,TrackT20U23Female5000 Meters,Track5000 MetersT20,Track5000 MetersT20U23Female
Track,5000 Meters,25:00.0,26:15.0,,T20,U20,Male,ID,,2/7/2016,TrackT20U20Male5000 Meters,Track5000 MetersT20,Track5000 MetersT20U20Male
Track,5000 Meters,27:00.0,28:21.0,,T20,U20,Female,ID,,2/7/2016,TrackT20U20Female5000 Meters,Track5000 MetersT20,Track5000 MetersT20U20Female
Track,5000 Meters,25:00.0,26:15.0,,T20,U17,Male,ID,,11/25/2018,TrackT20U17Male5000 Meters,Track5000 MetersT20,Track5000 MetersT20U17Male
Track,5000 Meters,27:00.0,28:21.0,,T20,U17,Female,ID,,2/7/2016,TrackT20U17Female5000 Meters,Track5000 MetersT20,Track5000 MetersT20U17Female
Track,5000 Meters,25:00.0,26:15.0,,T20,U14,Male,ID,,2/7/2016,TrackT20U14Male5000 Meters,Track5000 MetersT20,Track5000 MetersT20U14Male
Track,5000 Meters,27:00.0,28:21.0,,T20,U14,Female,ID,,2/7/2016,TrackT20U14Female5000 Meters,Track5000 MetersT20,Track5000 MetersT20U14Female
Track,5000 Meters,25:00.0,26:15.0,,T20,U11,Male,ID,,2/7/2016,TrackT20U11Male5000 Meters,Track5000 MetersT20,Track5000 MetersT20U11Male
Track,5000 Meters,27:00.0,28:21.0,,T20,U11,Female,ID,,2/7/2016,TrackT20U11Female5000 Meters,Track5000 MetersT20,Track5000 MetersT20U11Female
Track,5000 Meters,00:00.0,00:00.0,NoSD,T20,M60,Male,II,1/27/2014,4/8/2017,TrackT20M60Male5000 Meters,Track5000 MetersT20,Track5000 MetersT20M60Male
Track,5000 Meters,00:00.0,00:00.0,NoSD,T20,M60,Female,II,1/27/2014,4/8/2017,TrackT20M60Female5000 Meters,Track5000 MetersT20,Track5000 MetersT20M60Female
Track,5000 Meters,00:00.0,00:00.0,NoSD,T20,M50,Male,II,1/27/2014,4/8/2017,TrackT20M50Male5000 Meters,Track5000 MetersT20,Track5000 MetersT20M50Male
Track,5000 Meters,00:00.0,00:00.0,NoSD,T20,M50,Female,II,1/27/2014,4/8/2017,TrackT20M50Female5000 Meters,Track5000 MetersT20,Track5000 MetersT20M50Female
Track,5000 Meters,00:00.0,00:00.0,NoSD,T20,M35,Male,II,1/27/2014,4/8/2017,TrackT20M35Male5000 Meters,Track5000 MetersT20,Track5000 MetersT20M35Male
Track,5000 Meters,00:00.0,00:00.0,NoSD,T20,M35,Female,II,1/27/2014,4/8/2017,TrackT20M35Female5000 Meters,Track5000 MetersT20,Track5000 MetersT20M35Female
Track,5000 Meters,00:00.0,00:00.0,NoSD,T20,Adults,Male,II,1/27/2014,4/8/2017,TrackT20AdultsMale5000 Meters,Track5000 MetersT20,Track5000 MetersT20AdultsMale
Track,5000 Meters,00:00.0,00:00.0,NoSD,T20,Adults,Female,II,1/27/2014,4/8/2017,TrackT20AdultsFemale5000 Meters,Track5000 MetersT20,Track5000 MetersT20AdultsFemale
Track,5000 Meters,25:00.0,26:15.0,,T13,U23,Male,BA,,2/7/2016,TrackT13U23Male5000 Meters,Track5000 MetersT13,Track5000 MetersT13U23Male
Track,5000 Meters,27:00.0,28:21.0,,T13,U23,Female,CP,,2/7/2016,TrackT13U23Female5000 Meters,Track5000 MetersT13,Track5000 MetersT13U23Female
Track,5000 Meters,25:00.0,26:15.0,,T13,U20,Male,BA,,2/7/2016,TrackT13U20Male5000 Meters,Track5000 MetersT13,Track5000 MetersT13U20Male
Track,5000 Meters,27:00.0,28:21.0,,T13,U20,Female,BA,,2/7/2016,TrackT13U20Female5000 Meters,Track5000 MetersT13,Track5000 MetersT13U20Female
Track,5000 Meters,25:00.0,26:15.0,,T13,U17,Male,BA,,11/25/2018,TrackT13U17Male5000 Meters,Track5000 MetersT13,Track5000 MetersT13U17Male
Track,5000 Meters,27:00.0,28:21.0,,T13,U17,Female,BA,,2/7/2016,TrackT13U17Female5000 Meters,Track5000 MetersT13,Track5000 MetersT13U17Female
Track,5000 Meters,25:00.0,26:15.0,,T13,U14,Male,BA,,2/7/2016,TrackT13U14Male5000 Meters,Track5000 MetersT13,Track5000 MetersT13U14Male
Track,5000 Meters,27:00.0,28:21.0,,T13,U14,Female,BA,,2/7/2016,TrackT13U14Female5000 Meters,Track5000 MetersT13,Track5000 MetersT13U14Female
Track,5000 Meters,25:00.0,26:15.0,,T13,U11,Male,BA,,2/7/2016,TrackT13U11Male5000 Meters,Track5000 MetersT13,Track5000 MetersT13U11Male
Track,5000 Meters,27:00.0,28:21.0,,T13,U11,Female,BA,,2/7/2016,TrackT13U11Female5000 Meters,Track5000 MetersT13,Track5000 MetersT13U11Female
Track,5000 Meters,00:00.0,00:00.0,NoSD,T13,M60,Male,BA,1/27/2014,4/8/2017,TrackT13M60Male5000 Meters,Track5000 MetersT13,Track5000 MetersT13M60Male
Track,5000 Meters,00:00.0,00:00.0,NoSD,T13,M60,Female,BA,1/27/2014,4/8/2017,TrackT13M60Female5000 Meters,Track5000 MetersT13,Track5000 MetersT13M60Female
Track,5000 Meters,00:00.0,00:00.0,NoSD,T13,M50,Male,BA,1/27/2014,4/8/2017,TrackT13M50Male5000 Meters,Track5000 MetersT13,Track5000 MetersT13M50Male
Track,5000 Meters,00:00.0,00:00.0,NoSD,T13,M50,Female,BA,1/27/2014,4/8/2017,TrackT13M50Female5000 Meters,Track5000 MetersT13,Track5000 MetersT13M50Female
Track,5000 Meters,00:00.0,00:00.0,NoSD,T13,M35,Male,BA,1/27/2014,4/8/2017,TrackT13M35Male5000 Meters,Track5000 MetersT13,Track5000 MetersT13M35Male
Track,5000 Meters,00:00.0,00:00.0,NoSD,T13,M35,Female,BA,1/27/2014,4/8/2017,TrackT13M35Female5000 Meters,Track5000 MetersT13,Track5000 MetersT13M35Female
Track,5000 Meters,00:00.0,00:00.0,NoSD,T13,Adults,Male,BA,1/27/2014,4/8/2017,TrackT13AdultsMale5000 Meters,Track5000 MetersT13,Track5000 MetersT13AdultsMale
Track,5000 Meters,00:00.0,00:00.0,NoSD,T13,Adults,Female,BA,1/27/2014,4/8/2017,TrackT13AdultsFemale5000 Meters,Track5000 MetersT13,Track5000 MetersT13AdultsFemale
Track,5000 Meters,25:00.0,26:15.0,,T12,U23,Male,BA,,2/7/2016,TrackT12U23Male5000 Meters,Track5000 MetersT12,Track5000 MetersT12U23Male
Track,5000 Meters,27:00.0,28:21.0,,T12,U23,Female,CP,,2/7/2016,TrackT12U23Female5000 Meters,Track5000 MetersT12,Track5000 MetersT12U23Female
Track,5000 Meters,25:00.0,26:15.0,,T12,U20,Male,BA,,2/7/2016,TrackT12U20Male5000 Meters,Track5000 MetersT12,Track5000 MetersT12U20Male
Track,5000 Meters,27:00.0,28:21.0,,T12,U20,Female,BA,,2/7/2016,TrackT12U20Female5000 Meters,Track5000 MetersT12,Track5000 MetersT12U20Female
Track,5000 Meters,25:00.0,26:15.0,,T12,U17,Male,BA,,11/25/2018,TrackT12U17Male5000 Meters,Track5000 MetersT12,Track5000 MetersT12U17Male
Track,5000 Meters,27:00.0,28:21.0,,T12,U17,Female,BA,,2/7/2016,TrackT12U17Female5000 Meters,Track5000 MetersT12,Track5000 MetersT12U17Female
Track,5000 Meters,25:00.0,26:15.0,,T12,U14,Male,BA,,2/7/2016,TrackT12U14Male5000 Meters,Track5000 MetersT12,Track5000 MetersT12U14Male
Track,5000 Meters,27:00.0,28:21.0,,T12,U14,Female,BA,,2/7/2016,TrackT12U14Female5000 Meters,Track5000 MetersT12,Track5000 MetersT12U14Female
Track,5000 Meters,25:00.0,26:15.0,,T12,U11,Male,BA,,2/7/2016,TrackT12U11Male5000 Meters,Track5000 MetersT12,Track5000 MetersT12U11Male
Track,5000 Meters,27:00.0,28:21.0,,T12,U11,Female,BA,,2/7/2016,TrackT12U11Female5000 Meters,Track5000 MetersT12,Track5000 MetersT12U11Female
Track,5000 Meters,00:00.0,00:00.0,NoSD,T12,M60,Male,BA,1/27/2014,4/8/2017,TrackT12M60Male5000 Meters,Track5000 MetersT12,Track5000 MetersT12M60Male
Track,5000 Meters,00:00.0,00:00.0,NoSD,T12,M60,Female,BA,1/27/2014,4/8/2017,TrackT12M60Female5000 Meters,Track5000 MetersT12,Track5000 MetersT12M60Female
Track,5000 Meters,00:00.0,00:00.0,NoSD,T12,M50,Male,BA,1/27/2014,4/8/2017,TrackT12M50Male5000 Meters,Track5000 MetersT12,Track5000 MetersT12M50Male
Track,5000 Meters,00:00.0,00:00.0,NoSD,T12,M50,Female,BA,1/27/2014,4/8/2017,TrackT12M50Female5000 Meters,Track5000 MetersT12,Track5000 MetersT12M50Female
Track,5000 Meters,00:00.0,00:00.0,NoSD,T12,M35,Male,BA,1/27/2014,4/8/2017,TrackT12M35Male5000 Meters,Track5000 MetersT12,Track5000 MetersT12M35Male
Track,5000 Meters,00:00.0,00:00.0,NoSD,T12,M35,Female,BA,1/27/2014,4/8/2017,TrackT12M35Female5000 Meters,Track5000 MetersT12,Track5000 MetersT12M35Female
Track,5000 Meters,00:00.0,00:00.0,NoSD,T12,Adults,Male,BA,1/27/2014,4/8/2017,TrackT12AdultsMale5000 Meters,Track5000 MetersT12,Track5000 MetersT12AdultsMale
Track,5000 Meters,00:00.0,00:00.0,NoSD,T12,Adults,Female,BA,1/27/2014,4/8/2017,TrackT12AdultsFemale5000 Meters,Track5000 MetersT12,Track5000 MetersT12AdultsFemale
Track,5000 Meters,25:00.0,26:15.0,,T11,U23,Male,BA,,2/7/2016,TrackT11U23Male5000 Meters,Track5000 MetersT11,Track5000 MetersT11U23Male
Track,5000 Meters,27:00.0,28:21.0,,T11,U23,Female,CP,,2/7/2016,TrackT11U23Female5000 Meters,Track5000 MetersT11,Track5000 MetersT11U23Female
Track,5000 Meters,25:00.0,26:15.0,,T11,U20,Male,BA,,2/7/2016,TrackT11U20Male5000 Meters,Track5000 MetersT11,Track5000 MetersT11U20Male
Track,5000 Meters,27:00.0,28:21.0,,T11,U20,Female,BA,,2/7/2016,TrackT11U20Female5000 Meters,Track5000 MetersT11,Track5000 MetersT11U20Female
Track,5000 Meters,25:00.0,26:15.0,,T11,U17,Male,BA,,11/25/2018,TrackT11U17Male5000 Meters,Track5000 MetersT11,Track5000 MetersT11U17Male
Track,5000 Meters,27:00.0,28:21.0,,T11,U17,Female,BA,,2/7/2016,TrackT11U17Female5000 Meters,Track5000 MetersT11,Track5000 MetersT11U17Female
Track,5000 Meters,25:00.0,26:15.0,,T11,U14,Male,BA,,2/7/2016,TrackT11U14Male5000 Meters,Track5000 MetersT11,Track5000 MetersT11U14Male
Track,5000 Meters,27:00.0,28:21.0,,T11,U14,Female,BA,,2/7/2016,TrackT11U14Female5000 Meters,Track5000 MetersT11,Track5000 MetersT11U14Female
Track,5000 Meters,25:00.0,26:15.0,,T11,U11,Male,BA,,2/7/2016,TrackT11U11Male5000 Meters,Track5000 MetersT11,Track5000 MetersT11U11Male
Track,5000 Meters,27:00.0,28:21.0,,T11,U11,Female,BA,,2/7/2016,TrackT11U11Female5000 Meters,Track5000 MetersT11,Track5000 MetersT11U11Female
Track,5000 Meters,00:00.0,00:00.0,NoSD,T11,M60,Male,BA,1/27/2014,4/8/2017,TrackT11M60Male5000 Meters,Track5000 MetersT11,Track5000 MetersT11M60Male
Track,5000 Meters,00:00.0,00:00.0,NoSD,T11,M60,Female,BA,1/27/2014,4/8/2017,TrackT11M60Female5000 Meters,Track5000 MetersT11,Track5000 MetersT11M60Female
Track,5000 Meters,00:00.0,00:00.0,NoSD,T11,M50,Male,BA,1/27/2014,4/8/2017,TrackT11M50Male5000 Meters,Track5000 MetersT11,Track5000 MetersT11M50Male
Track,5000 Meters,00:00.0,00:00.0,NoSD,T11,M50,Female,BA,1/27/2014,4/8/2017,TrackT11M50Female5000 Meters,Track5000 MetersT11,Track5000 MetersT11M50Female
Track,5000 Meters,00:00.0,00:00.0,NoSD,T11,M35,Male,BA,1/27/2014,4/8/2017,TrackT11M35Male5000 Meters,Track5000 MetersT11,Track5000 MetersT11M35Male
Track,5000 Meters,00:00.0,00:00.0,NoSD,T11,M35,Female,BA,1/27/2014,4/8/2017,TrackT11M35Female5000 Meters,Track5000 MetersT11,Track5000 MetersT11M35Female
Track,5000 Meters,00:00.0,00:00.0,NoSD,T11,Adults,Male,BA,1/27/2014,4/8/2017,TrackT11AdultsMale5000 Meters,Track5000 MetersT11,Track5000 MetersT11AdultsMale
Track,5000 Meters,00:00.0,00:00.0,NoSD,T11,Adults,Female,BA,1/27/2014,4/8/2017,TrackT11AdultsFemale5000 Meters,Track5000 MetersT11,Track5000 MetersT11AdultsFemale
Track,400 Meters,01:26.0,01:30.0,,T64,U23,Male,DS,,2/11/2018,TrackT64U23Male400 Meters,Track400 MetersT64,Track400 MetersT64U23Male
Track,400 Meters,01:53.0,01:58.0,,T64,U23,Female,DS,,2/11/2018,TrackT64U23Female400 Meters,Track400 MetersT64,Track400 MetersT64U23Female
Track,400 Meters,01:35.0,01:39.0,,T64,U20,Male,DS,,2/11/2018,TrackT64U20Male400 Meters,Track400 MetersT64,Track400 MetersT64U20Male
Track,400 Meters,02:04.0,02:10.0,,T64,U20,Female,DS,,2/11/2018,TrackT64U20Female400 Meters,Track400 MetersT64,Track400 MetersT64U20Female
Track,400 Meters,01:54.0,01:59.0,,T64,U17,Male,DS,,11/25/2018,TrackT64U17Male400 Meters,Track400 MetersT64,Track400 MetersT64U17Male
Track,400 Meters,02:28.0,02:35.0,,T64,U17,Female,DS,,2/11/2018,TrackT64U17Female400 Meters,Track400 MetersT64,Track400 MetersT64U17Female
Track,400 Meters,02:03.0,02:09.0,,T64,U14,Male,DS,,2/11/2018,TrackT64U14Male400 Meters,Track400 MetersT64,Track400 MetersT64U14Male
Track,400 Meters,02:40.0,02:48.0,,T64,U14,Female,DS,,2/11/2018,TrackT64U14Female400 Meters,Track400 MetersT64,Track400 MetersT64U14Female
Track,400 Meters,02:13.0,02:19.0,,T64,U11,Male,DS,,2/11/2018,TrackT64U11Male400 Meters,Track400 MetersT64,Track400 MetersT64U11Male
Track,400 Meters,02:51.0,02:59.0,,T64,U11,Female,DS,,2/11/2018,TrackT64U11Female400 Meters,Track400 MetersT64,Track400 MetersT64U11Female
Track,400 Meters,00:00.0,00:00.0,NoSD,T64,M60,Male,DS,1/31/2012,2/11/2018,TrackT64M60Male400 Meters,Track400 MetersT64,Track400 MetersT64M60Male
Track,400 Meters,00:00.0,00:00.0,NoSD,T64,M60,Female,DS,1/31/2012,2/11/2018,TrackT64M60Female400 Meters,Track400 MetersT64,Track400 MetersT64M60Female
Track,400 Meters,00:00.0,00:00.0,NoSD,T64,M50,Male,DS,1/31/2012,2/11/2018,TrackT64M50Male400 Meters,Track400 MetersT64,Track400 MetersT64M50Male
Track,400 Meters,00:00.0,00:00.0,NoSD,T64,M50,Female,DS,1/31/2012,2/11/2018,TrackT64M50Female400 Meters,Track400 MetersT64,Track400 MetersT64M50Female
